upc,title,description,image_url,product_url
766162175238,SAMVIX DYNAMITE 2.0 16GB Sport MP3 Player – Samvix | סאמויקס,"SAMVIX “DYNAMITE 2.0 ” 16GB SPORT MP3 PLAYER

1. Built-in Li-Battery,  Battery life Up to 30 Hours
2. 16GB, Memory card expansion Slot up to 64GB
4. Recording – Executive Tape
3. Small size easy to take, you can put in the pocket in the wallet, no matter where you go it can go with you.
5. With COLORED Screen you can clear to see the display on the screen even in the strong Sun light.
6. External Speaker
7. Copy/Paste feature
8. Bluetooth 4.1
9. Touch Buttons
10. Alarm Clock
11. Calendar
12. Str",https://www.samvix.com/wp-content/uploads/2025/09/dynamite-2.0-blk-box-544x749.png,https://www.samvix.com/products/samvix-dynamite-2-0-16gb-sport-mp3-player
766162174972,Leather Book Case for Q4 Music Player – Samvix | סאמויקס,Leather Book Case for Q4 Music Player,https://www.samvix.com/wp-content/uploads/2022/05/72b438d8ee7ac61a.jpg-544x544.webp,https://www.samvix.com/products/leather-book-case-for-q4-music-player
638455683495,The Samvix Digital Camera with Optical Zoom “UCamera X8400” – Samvix | סאמויקס,"Kosher! No Wifi, No Wireless Connection (הכשר לכתחילה)
 
Optical Zoom
4K resolution
Image stabilization
Up to 48 Mega Pixel Interpolation
CMOS Sensor
12x Optical Zoom
Auto Focus
Direct USB-C
Micro SD Slot

(Optional: Video & No Video)

 
Colors Available Black – White",https://www.samvix.com/wp-content/uploads/2025/10/X8400-BLK-544x464.png,https://www.samvix.com/products/the-samvix-digital-camera-with-optical-zoom-ucamera-x8400
766162175696,The Samvix Digital Camera with Optical Zoom “UCamera X8400” – Samvix | סאמויקס,"Kosher! No Wifi, No Wireless Connection (הכשר לכתחילה)
 
Optical Zoom
4K resolution
Image stabilization
Up to 48 Mega Pixel Interpolation
CMOS Sensor
12x Optical Zoom
Auto Focus
Direct USB-C
Micro SD Slot

(Optional: Video & No Video)

 
Colors Available Black – White",https://www.samvix.com/wp-content/uploads/2025/10/X8400-BLK-544x464.png,https://www.samvix.com/products/the-samvix-digital-camera-with-optical-zoom-ucamera-x8400
766162175856,The Samvix Digital Camera with Optical Zoom “UCamera X8400” – Samvix | סאמויקס,"Kosher! No Wifi, No Wireless Connection (הכשר לכתחילה)
 
Optical Zoom
4K resolution
Image stabilization
Up to 48 Mega Pixel Interpolation
CMOS Sensor
12x Optical Zoom
Auto Focus
Direct USB-C
Micro SD Slot

(Optional: Video & No Video)

 
Colors Available Black – White",https://www.samvix.com/wp-content/uploads/2025/10/X8400-BLK-544x464.png,https://www.samvix.com/products/the-samvix-digital-camera-with-optical-zoom-ucamera-x8400
766162175726,The Samvix Digital Camera with Optical Zoom “UCamera X9200” – Samvix | סאמויקס,"Kosher! No Wifi, No Wireless Connection (הכשר לכתחילה)
 
Full Touch Screen
Optical Zoom
Extra Lens for Selfie’s
5K resolution
Image stabilization
Up to 48 Mega Pixel Interpolation
CMOS Sensor
5x Optical Zoom, 12x Digital Zoom
Auto Focus
Loop record
Slow motion video Time-lapse video – Time lapse image
Self timer – Photo burst
Direct USB-C
Micro SD Slot

 

(Optional: Video & No Video)

 
Colors Available Black – White",https://www.samvix.com/wp-content/uploads/2025/10/9200-camera-copy-544x438.png,https://www.samvix.com/products/the-samvix-digital-camera-with-optical-zoom-ucamera-x9200
766162175863,The Samvix Digital Camera with Optical Zoom “UCamera X9200” – Samvix | סאמויקס,"Kosher! No Wifi, No Wireless Connection (הכשר לכתחילה)
 
Full Touch Screen
Optical Zoom
Extra Lens for Selfie’s
5K resolution
Image stabilization
Up to 48 Mega Pixel Interpolation
CMOS Sensor
5x Optical Zoom, 12x Digital Zoom
Auto Focus
Loop record
Slow motion video Time-lapse video – Time lapse image
Self timer – Photo burst
Direct USB-C
Micro SD Slot

 

(Optional: Video & No Video)

 
Colors Available Black – White",https://www.samvix.com/wp-content/uploads/2025/10/9200-camera-copy-544x438.png,https://www.samvix.com/products/the-samvix-digital-camera-with-optical-zoom-ucamera-x9200
766162174613,Samvix GoobaBoy X – Game Console – Kosher – Samvix | סאמויקס,"Samvix GoobaBoy X Game Console – Kosher Games

High Class Games With up to 500 Fun Games
Rechargeable Battery
Game Controllers
Colored Screen
Suitable Games for Most Ages",https://www.samvix.com/wp-content/uploads/2024/06/GOOBABOY-X-544x438.jpeg,https://www.samvix.com/products/samvix-goobaboy-x-game-console-kosher
638455681583,SAMVIX GLASBA 64 MP3 PLAYER – Samvix | סאמויקס,"SAMVIX “GLASBA 64” MP3 PLAYER

So what do we have in the Glasba 64 MP3 player

1. 64GB INTERNAL MEMORY
2. NO SD SLOT
3. BLUETOOTH 2.1
4.CLIP ON FOR CONVENIENT HANGING
5.SAMVIX BOOKS
6.NO PICTURES
7.NO VIDEO
8.NO RADIO
9.COLOR BLACK",https://www.samvix.com/wp-content/uploads/2020/01/glasba-64.png,https://www.samvix.com/products/samvix-glasba-64-mp3-player
638455683105,Samvix GLASBA SIM 8GB Sport Mp3 Player – Samvix | סאמויקס,"Feature of GLASBA
1. Built-in Li-battery, after full charged the life of battery can be 30 hours
2. 8GB
3. Small size easy to take, you can put in the pocket in the wallet, no matter where you go it will go together with you.
4. Clip-on mp3 player, this model designed for sports style, when you doing sports you can also enjoy the music
5. TF card supported, this model have various kind of memory capacity, there have 4GB/8GB/16GB also without memory
6. With COLORED screen you can clear to see the",https://www.samvix.com/wp-content/uploads/2019/06/glasba-sim.png,https://www.samvix.com/products/samvix-glasba-sim-8gb-sport-mp3-player
