upc,title,description,image_url,product_url,piece_length,piece_width,piece_height
8498781683999,Elegant Edge Kitchen™,Toy Kitchens & Play Food - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food,https://www.step2.com/cdn/shop/files/8675KR-Elegant-Edge-Kitchen-001_1080x1080.jpg?v=1707792892,https://www.step2.com/products/elegant-edge-kitchen,,,
8498770739487,Big Builders Pro Workshop™,Pretend Play - Toys & Games > Toys > Pretend Play,https://www.step2.com/cdn/shop/files/489199-Big-Builders-Pro-Play-Workshop-Workbench-001_1080x1080.jpg?v=1707792872,https://www.step2.com/products/big-builders-pro-workshop,,,
8498763432223,2-in-1 Toy Box & Art Lid™,Toy Chests - Furniture > Cabinets & Storage > Storage Chests > Toy Chests,https://www.step2.com/cdn/shop/files/481799-2-In-Toy-Box-and-Art-Lid-Gray-001_ccc1a539-62e2-40de-96ba-13afa30d20b0_1080x1080.jpg?v=1708106334,https://www.step2.com/products/2-in-1-toy-box-art-lid,,,
8498784502047,Fun With Friends Kitchen™,Toy Kitchens & Play Food - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food,https://www.step2.com/cdn/shop/files/488500_c_1080x1080.jpg?v=1708107723,https://www.step2.com/products/fun-with-friends-kitchen,,,
8498771919135,Cascading Cove Sand & Water Table™,Sandboxes - Toys & Games > Outdoor Play Equipment > Sandboxes,https://www.step2.com/cdn/shop/files/850999-Cascading-Cove-Sand-and-Water-Table-001_1080x1080.jpg?v=1707792874,https://www.step2.com/products/cascading-cove-sand-water-table,,,
8498765955359,All Around Playtime Patio with Canopy™,Playhouses - Toys & Games > Outdoor Play Equipment > Playhouses,https://www.step2.com/cdn/shop/files/874199-All-Around-Playtime-Patio-With-Canopy-001_1080x1080.jpg?v=1707792871,https://www.step2.com/products/all-around-playtime-patio-with-canopy,,,
8498772443423,Charming Cottage™,Playhouses - Toys & Games > Outdoor Play Equipment > Playhouses,https://www.step2.com/cdn/shop/files/867400-Charming-Cottage-Playhouse-001_3f5e8062-d727-4e4a-87b5-d107fce11d84_1080x1080.jpg?v=1707792871,https://www.step2.com/products/charming-cottage,,,
8498832179487,Summer Showers Splash Tower Water Table™,Water Tables - Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables,https://www.step2.com/cdn/shop/files/897400_z_1080x1080.jpg?v=1707793021,https://www.step2.com/products/summer-showers-splash-tower-water-table-00,,,
8499480985887,Flip Seat™,Camp Furniture - Sporting Goods > Outdoor Recreation > Camping & Hiking > Camp Furniture,https://www.step2.com/cdn/shop/files/537400_p_1_1080x1080.jpg?v=1714652523,https://www.step2.com/products/flip-seat,,,
8498816024863,Panda Climber™,Play Swings - Toys & Games > Outdoor Play Equipment > Play Swings,https://www.step2.com/cdn/shop/files/815900_c_1080x1080.jpg?v=1707792990,https://www.step2.com/products/panda-climber,,,
8498840797471,Waterfall Discovery Wall™,Water Play Equipment - Toys & Games > Outdoor Play Equipment > Water Play Equipment,https://www.step2.com/cdn/shop/files/862199-Waterfall-Discovery-Wall-001_1080x1080.jpg?v=1707793039,https://www.step2.com/products/waterfall-discovery-wall,,,
8498771656991,Car Wash Splash Center™,Water Tables - Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables,https://www.step2.com/cdn/shop/files/490899-Car-Wash-Splash-Center-Water-Table-001_1080x1080.jpg?v=1707792869,https://www.step2.com/products/car-wash-splash-center,,,
8499399655711,101 PC Play Food Assortment,Toy Kitchens - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food > Toy Kitchens,https://www.step2.com/cdn/shop/files/896699-play-food-001_1080x1080.jpg?v=1707795081,https://www.step2.com/products/play-food-assortment,,,
8498808586527,Naturally Playful™ Playhouse Climber & Swing Extension,Swing Sets & Playsets - Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets,https://www.step2.com/cdn/shop/files/754300_16_1080x1080.jpg?v=1707792961,https://www.step2.com/products/naturally-playful-playhouse-climber-swing-extension,,,
8498804293919,Modern Metro Kitchen™,Toy Kitchens & Play Food - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food,https://www.step2.com/cdn/shop/files/879799-modern-metro-kitchen-001_1080x1080.jpg?v=1707792953,https://www.step2.com/products/modern-metro-kitchen,,,
8498835587359,Turbocharged Twin Truck Bed™ with Storage,Beds & Bed Frames - Furniture > Beds & Accessories > Beds & Bed Frames,https://www.step2.com/cdn/shop/files/4830KR-Turbocharged-Twin-Truck-Bed-001_1080x1080.jpg?v=1707793032,https://www.step2.com/products/turbocharged-twin-truck-bed,,,
8498818547999,Play Ball Fun Climber™,Swing Sets & Playsets - Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets,https://www.step2.com/cdn/shop/files/841900_g_1080x1080.jpg?v=1707792993,https://www.step2.com/products/play-ball-fun-climber,,,
8498778669343,Dino Dig Sand & Water Table™,Water Play Equipment - Toys & Games > Outdoor Play Equipment > Water Play Equipment,https://www.step2.com/cdn/shop/files/874599-001_1080x1080.jpg?v=1707792894,https://www.step2.com/products/dino-dig-sand-water-table,,,
8498812420383,Neat & Tidy Cottage Homestyle Edition™,Playhouses - Toys & Games > Outdoor Play Equipment > Playhouses,https://www.step2.com/cdn/shop/files/4130KR-Neat-Tidy-Cottage-Homestyle-Edition-Gray-001_1080x1080.jpg?v=1707795692,https://www.step2.com/products/neat-tidy-cottage-homestyle-edition-gray,,,
8498788794655,Great Creations Art Center™,Art & Drawing Toys - Toys & Games > Toys > Art & Drawing Toys,https://www.step2.com/cdn/shop/files/869899-Great-Creations-Art-Center-001_1080x1080.jpg?v=1707792914,https://www.step2.com/products/great-creations-art-center,,,
10224541139231,Giant 6ft Paintable Nutcracker Prince,Seasonal & Holiday Decorations - Home & Garden > Decor > Seasonal & Holiday Decorations,https://www.step2.com/cdn/shop/files/5490_G_4_8f2da2c3-b5a7-46d3-943e-e76df5d45eea_1080x1080.jpg?v=1755624772,https://www.step2.com/products/nutcracker-prince,,,
8498782306591,Extreme Coaster™,Riding Toys - Toys & Games > Toys > Riding Toys,https://www.step2.com/cdn/shop/files/8516KR-Extreme-Coaster-Gray-And-Blue-001_1080x1080.jpg?v=1707792894,https://www.step2.com/products/extreme-coaster,,,
8498809962783,Naturally Playful™ Sandbox™,Sandboxes - Toys & Games > Outdoor Play Equipment > Sandboxes,https://www.step2.com/cdn/shop/files/7220KR-Naturally-Playful-Sandbox-With-Lid-Original-001_1080x1080.jpg?v=1707792968,https://www.step2.com/products/naturally-playful-sandbox,,,
8498843746591,WonderBall Fun House™,Playhouses - Toys & Games > Outdoor Play Equipment > Playhouses,https://www.step2.com/cdn/shop/files/8539_MAIN_1_1080x1080.jpg?v=1729000934,https://www.step2.com/products/wonderball-fun-house,,,
8498765136159,All Around Easel for Two™,Easel & Art Desks - Toys & Games > Toys > Art & Drawing Toys > Easel & Art Desks,https://www.step2.com/cdn/shop/files/826899-All-Around-Kids-Art-Easel-For-Two-Red-001_1080x1080.jpg?v=1707795689,https://www.step2.com/products/all-around-easel-for-two-red,,,
8498770247967,Best Chef's Kitchen™,Toy Kitchens & Play Food - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food,https://www.step2.com/cdn/shop/files/854899-Best-Chefs-Play-Kitchen-Black-Ii-001_1080x1080.jpg?v=1707792872,https://www.step2.com/products/best-chef-s-kitchen,,,
8498774638879,Crabbie Sand Table™,Sandboxes - Toys & Games > Outdoor Play Equipment > Sandboxes,https://www.step2.com/cdn/shop/files/866199-Crabbie-Sand-Table-Sandbox-With-Lid-001_ed5417e1-0f15-4666-902b-4577c4abff3c_1080x1080.jpg?v=1707792885,https://www.step2.com/products/crabbie-sand-table,,,
8498779291935,Dream Kitchen™ with Extra Play Food Set,Toy Kitchens & Play Food - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food,https://www.step2.com/cdn/shop/files/756700_1080x1080.jpg?v=1707792892,https://www.step2.com/products/dream-kitchen-with-extra-play-food,,,
8498804687135,My First Advent Calendar™,Advent Calendars - Home & Garden > Decor > Seasonal & Holiday Decorations > Advent Calendars,https://www.step2.com/cdn/shop/files/491700-MY-FIRST-ADVENT-CALENDAR-001_1080x1080.jpg?v=1707792950,https://www.step2.com/products/my-first-advent-calendar,,,
8498824216863,Safari Truck Climber™,Outdoor Play Equipment - Toys & Games > Outdoor Play Equipment,https://www.step2.com/cdn/shop/files/413600_w_1080x1080.jpg?v=1707793004,https://www.step2.com/products/safari-truck-climber,,,
8499467813151,Adventure Camper™,Pretend Play - Toys & Games > Toys > Pretend Play,https://www.step2.com/cdn/shop/files/420500_z_1080x1080.jpg?v=1707795446,https://www.step2.com/products/adventure-camper,,,
8498787909919,Grand Walk-In Kitchen & Grill™,Toy Kitchens & Play Food - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food,https://www.step2.com/cdn/shop/files/8214KR-Grand-Walkin-Play-Kitchen-and-Grill-001_1080x1080.jpg?v=1707792909,https://www.step2.com/products/grand-walk-in-kitchen-grill,,,
8498789187871,Great Gourmet Kitchen™,Toy Kitchens & Play Food - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food,https://www.step2.com/cdn/shop/files/488999-Great-Gourmet-Play-Kitchen-Light-Pink-001_1080x1080.jpg?v=1708109399,https://www.step2.com/products/great-gourmet-kitchen,,,
8498807767327,Lookout Treehouse™,Swing Sets & Playsets - Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets,https://www.step2.com/cdn/shop/files/776900_g_1080x1080.jpg?v=1707792960,https://www.step2.com/products/naturally-playful-lookout-treehouse,,,
8498819760415,Push Around Buggy 10th Anniversary Edition™,Push & Pedal Riding Vehicles - Toys & Games > Toys > Riding Toys > Push & Pedal Riding Vehicles,https://www.step2.com/cdn/shop/files/717099-Push-Around-Buggy-Red-Kids-Push-Car-001_1080x1080.jpg?v=1708026176,https://www.step2.com/products/push-around-buggy-10th-anniversary-edition,,,
8498841223455,Whisper Ride Cruiser™,Push & Pedal Riding Vehicles - Toys & Games > Toys > Riding Toys > Push & Pedal Riding Vehicles,https://www.step2.com/cdn/shop/files/866999-Whisper-Ride-Cruiser-Blue-001_1080x1080.jpg?v=1708026589,https://www.step2.com/products/whisper-ride-cruiser,,,
8499480035615,Scout & Slide Climber™,Swing Sets & Playsets - Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets,https://www.step2.com/cdn/shop/files/420800_w_1080x1080.jpg?v=1707795553,https://www.step2.com/products/scout-slide-climber,,,
8498830180639,Spill & Splash Seaway Water Table™,Water Tables - Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables,https://www.step2.com/cdn/shop/files/864599-Spill-and-Splash-Seaway-Water-Table-001_1080x1080.jpg?v=1707793025,https://www.step2.com/products/spill-splash-seaway-water-table,,,
8498769527071,Ball Buddies Adventure Center™,Water Play Equipment - Toys & Games > Outdoor Play Equipment > Water Play Equipment,https://www.step2.com/cdn/shop/files/400500_t_1080x1080.jpg?v=1707792874,https://www.step2.com/products/ball-buddies-adventure-center,,,
8499454247199,Farther & Faster Coaster Track Expansion Pack Second Edition™,Riding Toys - Toys & Games > Toys > Riding Toys,https://www.step2.com/cdn/shop/files/414199_farther_faster_coaster_track_expansion_pack_second_edition_001_1080x1080.jpg?v=1707795335,https://www.step2.com/products/farther-faster-coaster-track-expansion-pack-second-edition,,,
8498806882591,Naturally Playful™ Adventure Lodge Play Center with Glider,Swing Sets & Playsets - Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets,https://www.step2.com/cdn/shop/files/8014_MAIN_1_1080x1080.jpg?v=1752601006,https://www.step2.com/products/naturally-playful-adventure-lodge-play-center-with-glider,,,
8498785354015,Game Time Sports Climber™,Swing Sets & Playsets - Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets,https://www.step2.com/cdn/shop/files/850300_g_1080x1080.jpg?v=1707792912,https://www.step2.com/products/game-time-sports-climber,,,
8498790170911,Heart of the Home Kitchen™,Toy Kitchens & Play Food - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food,https://www.step2.com/cdn/shop/files/8218KR-Heart-Of-The-Home-Play-Kitchen-001_1080x1080.jpg?v=1707792919,https://www.step2.com/products/heart-of-the-home-kitchen,,,
8499463061791,Pump & Splash Shady Oasis™,Water Play Equipment - Toys & Games > Outdoor Play Equipment > Water Play Equipment,https://www.step2.com/cdn/shop/files/421400_3_1__1_1080x1080.jpg?v=1707795410,https://www.step2.com/products/pump-splash-shady-oasis,,,
8498844336415,Woodland Adventure Playhouse & Slide™,Playhouses - Toys & Games > Outdoor Play Equipment > Playhouses,https://www.step2.com/cdn/shop/files/490600_r_1080x1080.jpg?v=1707793045,https://www.step2.com/products/woodland-adventure-playhouse-slide,,,
8498778145055,Deluxe Workshop™,Pretend Play - Toys & Games > Toys > Pretend Play,https://www.step2.com/cdn/shop/files/706000-001_1_1080x1080.jpg?v=1707792893,https://www.step2.com/products/deluxe-workshop,,,
8498789941535,Handyman Workbench™,Toy Tools - Toys & Games > Toys > Pretend Play > Toy Tools,https://www.step2.com/cdn/shop/files/489400_m_1080x1080.jpg?v=1707795689,https://www.step2.com/products/handyman-workbench-orange,,,
8499483705631,Extreme Thrill Coaster™,Riding Toys - Toys & Games > Toys > Riding Toys,https://www.step2.com/cdn/shop/files/e70a24fea1d4b989b21f2a3fd1c19241caa5392e_1080x1080.jpg?v=1729184945,https://www.step2.com/products/extreme-thrill-coaster,,,
8499477479711,Up & Down Roller Coaster Platinum Edition™,Push & Pedal Riding Vehicles - Toys & Games > Toys > Riding Toys > Push & Pedal Riding Vehicles,https://www.step2.com/cdn/shop/files/424300_49_1080x1080.jpg?v=1707795527,https://www.step2.com/products/up-down-roller-coaster-platinum-edition,,,
8574598611231,Snow Runner™,Outdoor Play Equipment - Toys & Games > Outdoor Play Equipment,https://www.step2.com/cdn/shop/files/432100_5_1080x1080.jpg?v=1707795639,https://www.step2.com/products/snow-runner,,,
8499446448415,Enchanting Adventures 2-Story Playhouse & Slide™,Playhouses - Toys & Games > Outdoor Play Equipment > Playhouses,https://www.step2.com/cdn/shop/files/413300-enchanting-adventures-2-story-playhous-slide-001_1080x1080.jpg?v=1707795286,https://www.step2.com/products/enchanting-adventures-2-story-playhouse-slide,,,
8920565711135,MailMaster Plus Mailbox™,Mailboxes - Home & Garden > Decor > Mailboxes,https://www.step2.com/cdn/shop/files/545200-Mailmaster-Plus-Post-Mounted-Mailbox-Stone-Gray-001_1290ef62-c312-40bb-9527-cdde01433415_1080x1080.jpg?v=1708105258,https://www.step2.com/products/mailmaster-plus-mailbox,,,
8498826805535,Side-By-Side Push Around SUV™,Push & Pedal Riding Vehicles - Toys & Games > Toys > Riding Toys > Push & Pedal Riding Vehicles,https://www.step2.com/cdn/shop/files/483399-side-by-side-push-around-suv-001_1080x1080.jpg?v=1763646859,https://www.step2.com/products/side-by-side-push-around-suv,,,
8499457753375,Little Helper's Shopping Cart™,Pretend Shopping & Grocery - Toys & Games > Toys > Pretend Play > Pretend Shopping & Grocery,https://www.step2.com/cdn/shop/files/700500-Little-Helpers-Shopping-Cart-Blue-003_1_1080x1080.jpg?v=1708103188,https://www.step2.com/products/little-helpers-shopping-cart,,,
8498836570399,Unicorn Up & Down Roller Coaster™,Riding Toys - Toys & Games > Toys > Riding Toys,https://www.step2.com/cdn/shop/files/493700_t_1080x1080.jpg?v=1707793037,https://www.step2.com/products/unicorn-up-down-roller-coaster,,,
8498781847839,Express Package Delivery Box™,Mailboxes - Home & Garden > Decor > Mailboxes,https://www.step2.com/cdn/shop/files/583199-Express-Package-Delivery-Box-Black-001_1080x1080.jpg?v=1708110000,https://www.step2.com/products/express-package-delivery-box,,,
8498764939551,All Around Canopy Wagon™,Wagons - Toys & Games > Toys > Riding Toys > Wagons,https://www.step2.com/cdn/shop/files/822799-All-Around-Canopy-Kids-Wagon-001_1080x1080.jpg?v=1707792873,https://www.step2.com/products/all-around-canopy-wagon,,,
8498795315487,LifeStyle Custom Kitchen™,Toy Kitchens & Play Food - Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food,https://www.step2.com/cdn/shop/files/856999-Lifestyle-Custom-Play-Kitchen-001_1080x1080.jpg?v=1707792930,https://www.step2.com/products/lifestyle-custom-kitchen,,,
8918269919519,Wagon for Two Plus™,Wagons - Toys & Games > Toys > Riding Toys > Wagons,https://www.step2.com/cdn/shop/files/708399-Wagon-For-Two-Plus-Denim-001_fccca9de-926f-4cb4-9498-d7a8dde644de_1080x1080.jpg?v=1708027152,https://www.step2.com/products/wagon-for-two-plus,,,
8498800591135,MailMaster™ Express Mailbox™,Mailboxes - Home & Garden > Decor > Mailboxes,https://www.step2.com/cdn/shop/files/578499-Mailmaster-Express-Mailbox-Mocha-001_1080x1080.jpg?v=1707795692,https://www.step2.com/products/mailmaster-express-mailbox-mocha,,,
8498776441119,Deluxe Canyon Road Train & Track Table™,Toy Trains & Train Sets - Toys & Games > Toys > Play Vehicles > Toy Trains & Train Sets,https://www.step2.com/cdn/shop/files/754799-Deluxe-Canyon-Road-Train-Track-Table-001_1080x1080.jpg?v=1707792889,https://www.step2.com/products/deluxe-canyon-road-train-track-table-99,,,
9202943754527,Vero In-Pool Shade Table™ with Storage,Pool & Spa Accessories - Home & Garden > Pool & Spa > Pool & Spa Accessories,https://www.step2.com/cdn/shop/files/5482_MAIN_1_1080x1080.jpg?v=1715017849,https://www.step2.com/products/vero-in-pool-shade-table,,,
8499460833567,Alpine Ridge Climber & Slide™,Outdoor Play Equipment - Toys & Games > Outdoor Play Equipment,https://www.step2.com/cdn/shop/files/841000-alpine-ridge-climer-slide-001_1080x1080.jpg?v=1707795381,https://www.step2.com/products/alpine-ridge-climber-slide,,,
8498828509471,Skyward Summit™,Outdoor Play Equipment - Toys & Games > Outdoor Play Equipment,https://www.step2.com/cdn/shop/files/782299-Skyward-Summit-Climber-001_1080x1080.jpg?v=1707793006,https://www.step2.com/products/skyward-summit,,,
8498780078367,Duck Pond Water Table™,Water Tables - Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables,https://www.step2.com/cdn/shop/files/842799-Duck-Pond-Water-Table-Blue-And-Tan-001_1080x1080.jpg?v=1707792894,https://www.step2.com/products/duck-pond-water-table,,,
8574598873375,Push Around Sled™,Outdoor Play Equipment - Toys & Games > Outdoor Play Equipment,https://www.step2.com/cdn/shop/files/432200_4_1080x1080.jpg?v=1707795634,https://www.step2.com/products/push-around-snow-sled,,,
8499473121567,Ride Along Scooter™,Riding Toys - Toys & Games > Toys > Riding Toys,https://www.step2.com/cdn/shop/files/420700_v_1_1080x1080.jpg?v=1708027943,https://www.step2.com/products/ride-along-scooter,,,
8920565612831,Naturally Playful™ Picnic Table with Umbrella™,Outdoor Play Equipment - Toys & Games > Outdoor Play Equipment,https://www.step2.com/cdn/shop/files/787799-Naturally-Playful-Picnic-Table-with-Leaf-Umbrella-001_32916872-6d18-4f06-b402-6aee6da4eb59_1080x1080.jpg?v=1708455229,https://www.step2.com/products/naturally-playful-picnic-table-with-umbrella,,,
8498806522143,Naturally Playful™ Adventure Lodge Play Center,Swing Sets & Playsets - Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets,https://www.step2.com/cdn/shop/files/801300_001a_1080x1080.jpg?v=1707792956,https://www.step2.com/products/naturally-playful-adventure-lodge-play-center,,,
8498820546847,Push Around Buggy GT™,Push & Pedal Riding Vehicles - Toys & Games > Toys > Riding Toys > Push & Pedal Riding Vehicles,https://www.step2.com/cdn/shop/files/779799-Push-Around-Buggy-Ride-On-Toy-GT-Blue-001_1080x1080.jpg?v=1708027292,https://www.step2.com/products/push-around-buggy-gt,,,
8984499126559,Vero Pool Accessories™,Pool & Spa Accessories - Home & Garden > Pool & Spa > Pool & Spa Accessories,https://www.step2.com/cdn/shop/files/5449main_1080x1080.png?v=1711034274,https://www.step2.com/products/vero-pool-accessories,,,
8498802819359,Mighty My Size Table & Chairs Set™,Kitchen & Dining Furniture Sets - Furniture > Furniture Sets > Kitchen & Dining Furniture Sets,https://www.step2.com/cdn/shop/files/854499-Mighty-My-Size-Kids-Table-and-Chairs-Set-001_1080x1080.jpg?v=1707792948,https://www.step2.com/products/mighty-my-size-table-chairs-set,,,
8498810355999,Naturally Playful™ StoryBook Cottage,Playhouses - Toys & Games > Outdoor Play Equipment > Playhouses,https://www.step2.com/cdn/shop/files/795900-Naturally-Playful-Storybook-Cottage-Playhouse-Tan-Maroon-And-Teal-001_1080x1080.jpg?v=1707792967,https://www.step2.com/products/naturally-playful-storybook-cottage,,,
8950772924703,Vero Pool Lounger™,Outdoor Chairs - Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,https://www.step2.com/cdn/shop/files/5555_MAIN_1_2_1080x1080.jpg?v=1755134968,https://www.step2.com/products/vero-pool-lounger,,,
8499487965471,Space Capsule Swing™,Play Swings - Toys & Games > Outdoor Play Equipment > Play Swings,https://www.step2.com/cdn/shop/files/431500_y_1080x1080.jpg?v=1707795605,https://www.step2.com/products/space-capsule-swing,,,
8861233316127,Harmony Toy Storage Box™,Toy Chests - Furniture > Cabinets & Storage > Storage Chests > Toy Chests,https://www.step2.com/cdn/shop/files/4329_left_1_1080x1080.jpg?v=1707795658,https://www.step2.com/products/harmony-toy-storage-box,,,
8499471745311,Mobile Helper™,Furniture -  > Furniture,https://www.step2.com/cdn/shop/files/415400_5_1080x1080.jpg?v=1707795477,https://www.step2.com/products/mobile-helper,,,
