"product_id","product_name","deep_link","image_url","price","merchant_category","merchant_product_category_path","manufacturer","mpn","product_type"
"8920565612831","Naturally Playful™ Picnic Table with Umbrella™","https://www.step2.com/products/naturally-playful-picnic-table-with-umbrella","https://www.step2.com/cdn/shop/files/787799-Naturally-Playful-Picnic-Table-with-Leaf-Umbrella-001_32916872-6d18-4f06-b402-6aee6da4eb59_1080x1080.jpg?v=1708455229","139.99","Outdoor Play Equipment","Toys & Games > Outdoor Play Equipment","Step2","","Regular" 
"8498806522143","Naturally Playful™ Adventure Lodge Play Center","https://www.step2.com/products/naturally-playful-adventure-lodge-play-center","https://www.step2.com/cdn/shop/files/801300_001a_1080x1080.jpg?v=1707792956","1499.99","Swing Sets & Playsets","Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets","Step2","","Regular" 
"8498820546847","Push Around Buggy GT™","https://www.step2.com/products/push-around-buggy-gt","https://www.step2.com/cdn/shop/files/779799-Push-Around-Buggy-Ride-On-Toy-GT-Blue-001_1080x1080.jpg?v=1708027292","89.99","Push & Pedal Riding Vehicles","Toys & Games > Toys > Riding Toys > Push & Pedal Riding Vehicles","Step2","","Regular" 
"8984499126559","Vero Pool Accessories™","https://www.step2.com/products/vero-pool-accessories","https://www.step2.com/cdn/shop/files/5449main_1080x1080.png?v=1711034274","74.99","Pool & Spa Accessories","Home & Garden > Pool & Spa > Pool & Spa Accessories","Step2","","Regular" 
"8498802819359","Mighty My Size Table & Chairs Set™","https://www.step2.com/products/mighty-my-size-table-chairs-set","https://www.step2.com/cdn/shop/files/854499-Mighty-My-Size-Kids-Table-and-Chairs-Set-001_1080x1080.jpg?v=1707792948","74.99","Kitchen & Dining Furniture Sets","Furniture > Furniture Sets > Kitchen & Dining Furniture Sets","Step2","","Regular" 
"8498810355999","Naturally Playful™ StoryBook Cottage","https://www.step2.com/products/naturally-playful-storybook-cottage","https://www.step2.com/cdn/shop/files/795900-Naturally-Playful-Storybook-Cottage-Playhouse-Tan-Maroon-And-Teal-001_1080x1080.jpg?v=1707792967","729.99","Playhouses","Toys & Games > Outdoor Play Equipment > Playhouses","Step2","","Regular" 
"8950772924703","Vero Pool Lounger™","https://www.step2.com/products/vero-pool-lounger","https://www.step2.com/cdn/shop/files/5555_MAIN_1_2_1080x1080.jpg?v=1755134968","249.99","Outdoor Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs","Step2","","Regular" 
"8499487965471","Space Capsule Swing™","https://www.step2.com/products/space-capsule-swing","https://www.step2.com/cdn/shop/files/431500_y_1080x1080.jpg?v=1707795605","158.99","Play Swings","Toys & Games > Outdoor Play Equipment > Play Swings","Step2","","Regular" 
"8861233316127","Harmony Toy Storage Box™","https://www.step2.com/products/harmony-toy-storage-box","https://www.step2.com/cdn/shop/files/4329_left_1_1080x1080.jpg?v=1707795658","169.99","Toy Chests","Furniture > Cabinets & Storage > Storage Chests > Toy Chests","Step2","","Regular" 
"8499471745311","Mobile Helper™","https://www.step2.com/products/mobile-helper","https://www.step2.com/cdn/shop/files/415400_5_1080x1080.jpg?v=1707795477","99.99","Furniture"," > Furniture","Step2","","Regular" 
"8498830999839","STEM Discovery Ball Table™","https://www.step2.com/products/stem-discovery-ball-table","https://www.step2.com/cdn/shop/files/494299-Stem-Discovery-Ball-Table-Water-Table-001_1080x1080.jpg?v=1707793021","82.99","Pretend Play","Toys & Games > Toys > Pretend Play","Step2","","Regular" 
"8499455263007","Waterpark Wonders Two-Tier Water Table™","https://www.step2.com/products/waterpark-wonders-two-tier-water-table","https://www.step2.com/cdn/shop/files/414500_23_1080x1080.jpg?v=1707795351","169.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"8499469222175","Spring Time Splash Water Table™","https://www.step2.com/products/spring-time-splash-water-table","https://www.step2.com/cdn/shop/files/481500_s_1080x1080.jpg?v=1707795453","79.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"8984463868191","Rain Showers & Flow Water Table™","https://www.step2.com/products/rain-showers-flow-water-table","https://www.step2.com/cdn/shop/files/4326_MAIN_1_1080x1080.jpg?v=1710514392","119.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"8984606703903","Dino Dash Foot-to-Floor Ride-On™","https://www.step2.com/products/dino-dash-foot-to-floor","https://www.step2.com/cdn/shop/files/4404_F_1_1080x1080.jpg?v=1711028828","45.99","Riding Toys","Toys & Games > Toys > Riding Toys","Step2","","Regular" 
"8498819006751","Play Up Gym Set™","https://www.step2.com/products/play-up-gym-set","https://www.step2.com/cdn/shop/files/850099-Play-Up-Gym-Set-001_1080x1080.jpg?v=1707792999","799.99","Swing Sets & Playsets","Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets","Step2","","Regular" 
"8499475022111","Roadster Toddler-To-Twin™ Transitional Bed","https://www.step2.com/products/roadster-toddler-to-twin-bed","https://www.step2.com/cdn/shop/files/430100_e_1080x1080.jpg?v=1736779446","349.99","Beds & Accessories","Furniture > Beds & Accessories","Step2","","Regular" 
"8981718991135","Vero Adirondack Chair™","https://www.step2.com/products/vero-adirondack-chair","https://www.step2.com/cdn/shop/files/5480_MAIN_1_1080x1080.jpg?v=1710505518","249.99","Outdoor Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs","Step2","","Regular" 
"8957330620703","Vero Chair™","https://www.step2.com/products/vero-chair","https://www.step2.com/cdn/shop/files/5448_LEFT_1_1080x1080.jpg?v=1709483480","199.99","Outdoor Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs","Step2","","Regular" 
"8499473776927","Grand Walk-In Classic Kitchen & Grill™","https://www.step2.com/products/grand-walk-in-classic-kitchen-grill","https://www.step2.com/cdn/shop/files/422700_u_1080x1080.jpg?v=1707795496","339.99","Toy Kitchens & Play Food","Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food","Step2","","Regular" 
"8498800296223","MailMaster XL Mailbox™","https://www.step2.com/products/mailmaster-xl-mailbox-mocha","https://www.step2.com/cdn/shop/files/592399-Mailmaster-Xl-Mailbox-Mocha-006_1080x1080.jpg?v=1707795694","129.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"8499461062943","Jumbo Art Easel","https://www.step2.com/products/jumbo-art-easel","https://www.step2.com/cdn/shop/files/868500_jumbo_art_easel_001_1_1080x1080.jpg?v=1707795388","129.99","Art & Drawing Toys","Toys & Games > Toys > Art & Drawing Toys","Step2","","Regular" 
"9787597619487","Vero Pool Slide™","https://www.step2.com/products/vero-pool-slide","https://www.step2.com/cdn/shop/files/5481_L_1_1080x1080.jpg?v=1742495036","1099.99","Pool Water Slides","Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Water Slides","Step2","","Regular" 
"8984603885855","Sky Rider Foot-to-Floor Ride-On™","https://www.step2.com/products/sky-rider-foot-to-floor","https://www.step2.com/cdn/shop/files/4403_on_white_1080x1080.jpg?v=1718987092","45.99","Riding Toys","Toys & Games > Toys > Riding Toys","Step2","","Regular" 
"8498818842911","Play Up Double Slide Climber™","https://www.step2.com/products/play-up-double-slide-climber","https://www.step2.com/cdn/shop/files/800099-Play-Up-Double-Slide-Climber-003_1080x1080.jpg?v=1707792991","459.99","Swing Sets & Playsets","Toys & Games > Outdoor Play Equipment > Swing Sets & Playsets","Step2","","Regular" 
"8498779652383","Duck Dive Water Table™","https://www.step2.com/products/duck-dive-water-table","https://www.step2.com/cdn/shop/files/480300_logo_1080x1080.jpg?v=1707792894","69.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"8498801443103","MailMaster™ Hudson Mailbox™","https://www.step2.com/products/mailmaster-hudson-mailbox","https://www.step2.com/cdn/shop/files/534299-Mailmaster-Hudson-Mailbox-001_1080x1080.jpg?v=1707792942","119.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"10034857607455","Rocket Swing for Two™","https://www.step2.com/products/rocket-swing-for-two","https://www.step2.com/cdn/shop/files/4521_MAIN_1_1080x1080.jpg?v=1737056657","103.99","Play Swings","Toys & Games > Outdoor Play Equipment > Play Swings","Step2","","Regular" 
"8499453526303","Sweetheart Playhouse™","https://www.step2.com/products/sweetheart-playhouse","https://www.step2.com/cdn/shop/files/851900-sweetheart-playhouse-001_2_1080x1080.jpg?v=1707795330","499.99","Playhouses","Toys & Games > Outdoor Play Equipment > Playhouses","Step2","","Regular" 
"8499467485471","Double Showers Splash Water Table™","https://www.step2.com/products/double-showers-splash-water-table","https://www.step2.com/cdn/shop/files/421500_z_1080x1080.jpg?v=1707795448","99.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"9391261286687","Side-By-Side Push Around Roadster™","https://www.step2.com/products/side-by-side-push-around-roadster","https://www.step2.com/cdn/shop/files/4408_MAIN_1_d9fc1428-3ef8-4ad3-83e0-fbf41da15292_1080x1080.jpg?v=1723660328","149.99","Riding Toys","Toys & Games > Toys > Riding Toys","Step2","","Regular" 
"8499484164383","Gilded Gourmet Kitchen™","https://www.step2.com/products/gilded-gourmet-kitchen","https://www.step2.com/cdn/shop/files/430700_z_1080x1080.jpg?v=1707795570","149.99","Toy Kitchens & Play Food","Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food","Step2","","Regular" 
"8984471535903","Grill & Splash Play Center with Canopy™","https://www.step2.com/products/grill-splash-play-center-with-canopy","https://www.step2.com/cdn/shop/files/4327_LC_1_1080x1080.jpg?v=1710515522","219.99","Outdoor Play Equipment","Toys & Games > Outdoor Play Equipment","Step2","","Regular" 
"8499476136223","Lakewood Package Delivery Box™","https://www.step2.com/products/lakewood-package-delivery-box","https://www.step2.com/cdn/shop/files/522600_r_1080x1080.jpg?v=1707795521","219.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"8499488489759","Cooking Time Kitchen™","https://www.step2.com/products/cooking-time-kitchen","https://www.step2.com/cdn/shop/files/420900_s_1080x1080.jpg?v=1707795616","149.99","Toy Kitchens & Play Food","Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food","Step2","","Regular" 
"8920565678367","Atherton Mail Post & XL Mailbox™","https://www.step2.com/products/atherton-mail-post-xl-mailbox","https://www.step2.com/cdn/shop/files/5232_ig_1_1080x1080.jpg?v=1707795723","199.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"8701014016287","Lakewood Boot Bench™","https://www.step2.com/products/lakewood-boot-bench","https://www.step2.com/cdn/shop/files/537799_7_1080x1080.jpg?v=1707795632","99.99","Shoe Racks & Organizers","Home & Garden > Household Supplies > Storage & Organization > Clothing & Closet Storage > Shoe Racks & Organizers","Step2","","Regular" 
"8950659416351","Dino Dash Up &  Down Roller Coaster™","https://www.step2.com/products/dino-dash-up-down-roller-coaster","https://www.step2.com/cdn/shop/files/4404_CL_1_1080x1080.jpg?v=1709219341","159.99","Riding Toys","Toys & Games > Toys > Riding Toys","Step2","","Regular" 
"8498832638239","Sun & Shade Picnic Table With Umbrella™","https://www.step2.com/products/sun-shade-picnic-table-with-umbrella","https://www.step2.com/cdn/shop/files/402400_w_1080x1080.jpg?v=1707793021","99.99","Outdoor Play Equipment","Toys & Games > Outdoor Play Equipment","Step2","","Regular" 
"9802016719135","Lakewood Rain Barrel and Stand™","https://www.step2.com/products/lakewood-rain-barrel-and-stand","https://www.step2.com/cdn/shop/files/5455_MAIN_1_1080x1080.jpg?v=1734457542","179.99","Rain Barrels","Home & Garden > Lawn & Garden > Gardening > Rain Barrels","Step2","","Regular" 
"8499457884447","Toddler Corner House™","https://www.step2.com/products/toddler-corner-house","https://www.step2.com/cdn/shop/files/877100-Toddler-Corner-House-001_1_1080x1080.jpg?v=1707795368","149.99","Construction Set Toys","Toys & Games > Toys > Building Toys > Construction Set Toys","Step2","","Regular" 
"10053385814303","Vero Pool Basketball Hoop™","https://www.step2.com/products/vero-pool-basketball-hoop","https://www.step2.com/cdn/shop/files/5561_L_1_1080x1080.jpg?v=1742495104","429.99","Pool Games","Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Toys > Pool Games","Step2","","Regular" 
"8499482394911","Lakewood Garbage Container™","https://www.step2.com/products/lakewood-garbage-container","https://www.step2.com/cdn/shop/files/535500_4_1080x1080.jpg?v=1707795568","99.99","Trash Cans","Home & Garden > Household Supplies > Waste Containment > Trash Cans & Wastebaskets > Trash Cans","Step2","","Regular" 
"8498801246495","MailMaster™ Hudson Mailbox with Planter™","https://www.step2.com/products/mailmaster-hudson-mailbox-with-planter","https://www.step2.com/cdn/shop/files/520999-Mailmaster-Hudson-Mailbox-With-Planter-001_1080x1080.jpg?v=1707792942","129.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"8499461652767","Atherton Planter Box™","https://www.step2.com/products/atherton-planter-box","https://www.step2.com/cdn/shop/files/501400_f_2_1080x1080.jpg?v=1708102732","69.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"8499477414175","Longhorn Firewood Rack™","https://www.step2.com/products/longhorn-firewood-rack","https://www.step2.com/cdn/shop/files/535800_e_1080x1080.jpg?v=1707795523","99.99","Log Racks & Carriers","Home & Garden > Fireplace & Wood Stove Accessories > Log Racks & Carriers","Step2","","Regular" 
"8498813272351","Neighborhood Wagon™","https://www.step2.com/products/neighborhood-wagon","https://www.step2.com/cdn/shop/files/890999-Neighborhood-Wagon-001_1080x1080.jpg?v=1707792981","125.99","Wagons","Toys & Games > Toys > Riding Toys > Wagons","Step2","","Regular" 
"8498766315807","All Around Wagon™","https://www.step2.com/products/all-around-wagon","https://www.step2.com/cdn/shop/files/727799-All-Around-Wagon-001_1080x1080.jpg?v=1707792869","146.99","Wagons","Toys & Games > Toys > Riding Toys > Wagons","Step2","","Regular" 
"8499468501279","Lakewood XL Mailbox & Post Kit™","https://www.step2.com/products/lakewood-xl-mailbox-and-post-kit","https://www.step2.com/cdn/shop/files/518800_u_1080x1080.jpg?v=1707795453","149.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"8920565776671","Atherton Grand Mail Post & XL Mailbox™","https://www.step2.com/products/atherton-grand-mail-post-xl-mailbox","https://www.step2.com/cdn/shop/files/522800_e_1080x1080.jpg?v=1707795722","249.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"8499469353247","Town-to-Town XL Post-Mount Mailbox™","https://www.step2.com/products/town-to-town-xl-post-mount-mailbox","https://www.step2.com/cdn/shop/files/518100_7_1080x1080.jpg?v=1708103999","74.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"8498830672159","Splish Splash Seas Water Table™","https://www.step2.com/products/splish-splash-seas-water-table","https://www.step2.com/cdn/shop/files/850799-Splish-Splash-Seas-Water-Table-001_1080x1080.jpg?v=1707793017","99.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"10129336664351","Sun & Fun Picnic Table with Umbrella™","https://www.step2.com/products/sun-fun-picnic-table-with-umbrella","https://www.step2.com/cdn/shop/files/4518_MAIN_1_1080x1080.jpg?v=1744899591","139.99","Outdoor Play Equipment","Toys & Games > Outdoor Play Equipment","Step2","","Regular" 
"8499479347487","Tremont Tall Square Tapered Planter™","https://www.step2.com/products/tremont-tall-square-tapered-planter","https://www.step2.com/cdn/shop/files/523400_o_1080x1080.jpg?v=1708097796","69.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"8957357326623","Vero Pool Side Organizer™","https://www.step2.com/products/vero-pool-side-organizer","https://www.step2.com/cdn/shop/files/5446_MAIN_1_1080x1080.jpg?v=1709483952","199.99","Pool & Spa Accessories","Home & Garden > Pool & Spa > Pool & Spa Accessories","Step2","","Regular" 
"8981629042975","Vero Chair Tall™","https://www.step2.com/products/vero-chair-tall","https://www.step2.com/cdn/shop/files/5483_MAIN_1_1080x1080.jpg?v=1710338031","299.99","Outdoor Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs","Step2","","Regular" 
"9787541881119","Vero Adjustable Back In-Pool Lounger™","https://www.step2.com/products/vero-adjustable-back-in-pool-lounger","https://www.step2.com/cdn/shop/files/5530_MAIN_1_8ecee842-4980-4199-b729-30ebd0e9c585_1080x1080.png?v=1740067535","349.99","Outdoor Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs","Step2","","Regular" 
"8499481510175","Atherton Reserve Storage Mailbox™","https://www.step2.com/products/atherton-reserve-storage-mailbox","https://www.step2.com/cdn/shop/files/500500_j_1080x1080.jpg?v=1708025577","279.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"8499482886431","Atherton Garbage Container™","https://www.step2.com/products/atherton-garbage-container","https://www.step2.com/cdn/shop/files/535300_1_fde504c9-fd1f-4045-b3f7-9bfe90ee1e99_1080x1080.jpg?v=1708025088","99.99","Trash Cans","Home & Garden > Household Supplies > Waste Containment > Trash Cans & Wastebaskets > Trash Cans","Step2","","Regular" 
"9785881755935","Vero In-Pool Stool™","https://www.step2.com/products/vero-in-pool-stool","https://www.step2.com/cdn/shop/files/5531_MAIN_1_1080x1080.jpg?v=1733502501","199.99","Pool & Spa Accessories","Home & Garden > Pool & Spa > Pool & Spa Accessories","Step2","","Regular" 
"9785961578783","Vero Side Table with Serving Tray™","https://www.step2.com/products/vero-side-table-with-serving-tray","https://www.step2.com/cdn/shop/files/5532_MAIN_1_1080x1080.jpg?v=1733503144","159.99","Pool & Spa Accessories","Home & Garden > Pool & Spa > Pool & Spa Accessories","Step2","","Regular" 
"8920565481759","Lakewood Raised Planter™","https://www.step2.com/products/lakewood-raised-planter","https://www.step2.com/cdn/shop/files/518500_o_f19b2e15-bdd9-4d2f-a53a-af451632f8da_1080x1080.jpg?v=1708029931","109.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"10090657120543","All Around Play Pavilion™","https://www.step2.com/products/all-around-play-pavilion","https://www.step2.com/cdn/shop/files/4517_MAIN_1_1080x1080.jpg?v=1741199943","229.99","Playhouses","Toys & Games > Outdoor Play Equipment > Playhouses","Step2","","Regular" 
"10110359994655","Pump & Splash Discovery Water Table™","https://www.step2.com/products/pump-splash-discovery-water-table","https://www.step2.com/cdn/shop/files/4501_MAIN_1_1080x1080.jpg?v=1743165133","139.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"10171764211999","Spiral Slide Water Table™","https://www.step2.com/products/spiral-slide-water-table","https://www.step2.com/cdn/shop/files/4132_MAIN_1_1080x1080.jpg?v=1749049462","54.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"10151174471967","Rain Showers Splash Pond Water Table™ with Cover","https://www.step2.com/products/rain-showers-splash-pond-water-table-with-cover","https://www.step2.com/cdn/shop/files/1_98a20bd3-d395-4cf4-8253-38cfd0fabbdf_1080x1080.jpg?v=1752249151","109.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"10280219050271","My First Picnic Basket™","https://www.step2.com/products/my-first-picnic-basket","https://www.step2.com/cdn/shop/files/4451_M_1_1080x1080.jpg?v=1768616929","79.99","Play Food","Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food > Play Food","Step2","","Regular" 
"8499461816607","Atherton Raised Planter Box™","https://www.step2.com/products/atherton-raised-planter-box","https://www.step2.com/cdn/shop/files/500800_b_4970675e-a149-4031-8ce9-81b49bbddc2f_1080x1080.jpg?v=1708030224","188.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"9158594003231","Hot Tub Storage Steps With Handrail™","https://www.step2.com/products/hot-tub-storage-steps-with-handrail","https://www.step2.com/cdn/shop/files/5475_MAIN_1_1080x1080.jpg?v=1713984764","199.99","Pool Deck Kits","Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Deck Kits","Step2","","Regular" 
"8499473449247","Rocket Swing For Two™ Blue","https://www.step2.com/products/rocket-swing-for-two-blue","https://www.step2.com/cdn/shop/files/422300_p_1080x1080.jpg?v=1707795496","99.99","Play Swings","Toys & Games > Outdoor Play Equipment > Play Swings","Step2","","Regular" 
"8499480690975","Tremont Tall Round Tapered Planter™","https://www.step2.com/products/tremont-tall-round-tapered-planter","https://www.step2.com/cdn/shop/files/523500_3_1080x1080.jpg?v=1708097318","69.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"8499472826655","Lakewood Mailbox & Post Kit™","https://www.step2.com/products/lakewood-mailbox-and-post-kit","https://www.step2.com/cdn/shop/files/502500_1080x1080.jpg?v=1707795491","129.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"10280834007327","Seesaw Snail™","https://www.step2.com/products/seesaw-snail","https://www.step2.com/cdn/shop/files/4628_LEFT_1_1080x1080.jpg?v=1761267225","69.99","See Saws","Toys & Games > Outdoor Play Equipment > See Saws","Step2","","Regular" 
"10127735161119","SwitchBack Patio Chair™","https://www.step2.com/products/switchback-chair","https://www.step2.com/cdn/shop/files/5580_L_1_1080x1080.jpg?v=1767927629","149.99","Outdoor Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs","Step2","","Regular" 
"10034141790495","Harmony Play Kitchen™","https://www.step2.com/products/harmony-play-kitchen","https://www.step2.com/cdn/shop/files/4419_MAIN_1_1080x1080.jpg?v=1737043731","219.99","Toy Kitchens & Play Food","Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food","Step2","","Regular" 
"10121662038303","Misting Mountain & Waterfall™","https://www.step2.com/products/misting-mountain-waterfall","https://www.step2.com/cdn/shop/files/4510_MAIN_1080x1080.jpg?v=1744290271","119.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"10025295315231","Vero Pool Volleyball Set™","https://www.step2.com/products/vero-pool-volleyball-set","https://www.step2.com/cdn/shop/files/5560_L_1_f6ce71a5-5891-400c-993c-1947e6b46d99_1080x1080.jpg?v=1753387686","429.99","Pool Games","Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Toys > Pool Games","Step2","","Regular" 
"10110171447583","Grill & Go BBQ Cart with Lights and Sounds™","https://www.step2.com/products/grill-go-bbq-cart-with-lights-and-sounds","https://www.step2.com/cdn/shop/files/4506_MAIN_1_1080x1080.jpg?v=1743164876","159.99","Toy Cookware","Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food > Toy Cookware","Step2","","Regular" 
"10053443223839","Harmony Table and Chairs™","https://www.step2.com/products/harmony-table-and-chairs","https://www.step2.com/cdn/shop/files/4420_MAIN_1_1080x1080.jpg?v=1738083973","199.99","Kitchen & Dining Furniture Sets","Furniture > Furniture Sets > Kitchen & Dining Furniture Sets","Step2","","Regular" 
"8498767331615","Atherton Grand Mail Post™","https://www.step2.com/products/atherton-grand-mail-post","https://www.step2.com/cdn/shop/files/595500_f_1080x1080.jpg?v=1708104473","219.99","Mailbox Posts","Home & Garden > Decor > Mailbox Accessories > Mailbox Posts","Step2","","Regular" 
"9786269761823","Mondello In-Pool Side Table™","https://www.step2.com/products/mondello-in-pool-side-table","https://www.step2.com/cdn/shop/files/5551_Main_1080x1080.png?v=1742307966","179.99","Pool & Spa Accessories","Home & Garden > Pool & Spa > Pool & Spa Accessories","Step2","","Regular" 
"8498769068319","Atherton Mail Post™","https://www.step2.com/products/atherton-mail-post","https://www.step2.com/cdn/shop/files/596500_f_1_1080x1080.jpg?v=1708104827","149.99","Mailbox Posts","Home & Garden > Decor > Mailbox Accessories > Mailbox Posts","Step2","","Regular" 
"10069238546719","My First Lemonade Stand™","https://www.step2.com/products/my-first-lemonade-stand","https://www.step2.com/cdn/shop/files/4520_MAIN_1_1080x1080.jpg?v=1739373251","83.99","Pretend Play","Toys & Games > Toys > Pretend Play","Step2","","Regular" 
"8499476758815","Bridgeview Tall Planter™","https://www.step2.com/products/bridgeview-tall-planter","https://www.step2.com/cdn/shop/files/535200_t_1080x1080.jpg?v=1708098057","69.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"8499474727199","Fernway Planter™","https://www.step2.com/products/fernway-planter","https://www.step2.com/cdn/shop/files/522500_a_1080x1080.jpg?v=1708099070","79.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"10280824111391","Topsy Turtle™ Rocking Disk & Stepping Stone","https://www.step2.com/products/topsy-turtle","https://www.step2.com/cdn/shop/files/4627_001_1080x1080.jpg?v=1764160072","49.99","Sandboxes","Toys & Games > Outdoor Play Equipment > Sandboxes","Step2","","Regular" 
"10033959108895","Harmony All-in-One Activity Table™","https://www.step2.com/products/harmony-all-in-one-activity-table","https://www.step2.com/cdn/shop/files/440799_1080x1080.png?v=1739991675","199.99","Toy Trains & Train Sets","Toys & Games > Toys > Play Vehicles > Toy Trains & Train Sets","Step2","","Regular" 
"8499479478559","Claremont Planter™","https://www.step2.com/products/claremont-planter","https://www.step2.com/cdn/shop/files/523600_s_1080x1080.jpg?v=1708102321","69.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"8499452346655","Archway Falls Water Table™","https://www.step2.com/products/archway-falls-water-table","https://www.step2.com/cdn/shop/files/400800_logo_1080x1080.jpg?v=1707795323","99.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"9364443726111","Mondello Lounger with Shade™","https://www.step2.com/products/mondello-lounger-with-shade","https://www.step2.com/cdn/shop/files/5474_MAIN_1_cbcbbf8d-894b-47f3-b3cc-84cc05f38c90_1080x1080.jpg?v=1740424445","449.99","Pool Loungers","Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Floats & Loungers > Pool Loungers","Step2","","Regular" 
"8787668074783","EverTough Vertical Wall Shelf™ 2 Pack","https://www.step2.com/products/evertough-vertical-wall-shelf-2-pack","https://www.step2.com/cdn/shop/files/538102_4_1080x1080.jpg?v=1707795653","99.99","Storage & Organization","Home & Garden > Household Supplies > Storage & Organization","Step2","","Regular" 
"10230735798559","Firefly String Light Pole Stand with Planter™ (2pk)","https://www.step2.com/products/firefly-string-light-pole-stand-with-planter-2-pack","https://www.step2.com/cdn/shop/files/5457_MAIN_1_1080x1080.jpg?v=1756827010","149.99","Lighting Accessories","Home & Garden > Lighting Accessories","Step2","","Regular" 
"8920565580063","Lakewood Planter Box™","https://www.step2.com/products/lakewood-planter-box","https://www.step2.com/cdn/shop/files/518600_17_1080x1080.jpg?v=1708462407","59.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"8920565514527","Highland Mail Post & XL Black Mailbox™","https://www.step2.com/products/highland-mail-post-xl-black-mailbox","https://www.step2.com/cdn/shop/files/5230_ig_1_1080x1080.jpg?v=1708105032","249.99","Mailboxes","Home & Garden > Decor > Mailboxes","Step2","","Regular" 
"10028752896287","Wave Trough Planter™ 2 Pack","https://www.step2.com/products/wave-trough-planter-2-pack","https://www.step2.com/cdn/shop/files/5547_MAIN_1_1080x1080.jpg?v=1736967811","169.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
